league_id,meta_type,meta_key,meta_keyid,meta_value,meta_source
6,source_team_id,Pittsburgh - Greensburg Bobcats,60000,126821,espn
6,source_team_id,Ozark Christian Ambassadors,60000,127162,espn
6,source_team_id,Cleary University Cougars,60000,128438,espn
6,source_team_id,Manor College Blue Jays,60000,130196,espn
6,source_team_id,Columbia College (SC) Fighting Koalas,60000,130401,espn
6,source_team_id,Bryant & Stratton (Ohio) Bobcats,60000,131761,espn
6,source_team_id,Davidson Wildcats,60101,2166,espn
6,source_team_id,Dayton Flyers,60102,2168,espn
6,source_team_id,George Mason Patriots,60103,2244,espn
6,team_name,George Mason,60103,George Mason Patriots,the_odds_api
6,source_team_id,George Washington Revolutionaries,60104,45,espn
6,source_team_id,La Salle Explorers,60105,2325,espn
6,team_name,La Salle,60105,La Salle Explorers,the_odds_api
6,source_team_id,Loyola Chicago Ramblers,60106,2350,espn
6,team_name,Loyola (IL),60106,Loyola (Chi) Ramblers,the_odds_api
6,source_team_id,Rhode Island Rams,60107,227,espn
6,team_name,Rhode Island,60107,Rhode Island Rams,the_odds_api
6,source_team_id,Richmond Spiders,60108,257,espn
6,team_name,Richmond,60108,Richmond Spiders,the_odds_api
6,source_team_id,St. Bonaventure Bonnies,60109,179,espn
6,team_name,St. Bonaventure,60109,St. Bonaventure Bonnies,the_odds_api
6,source_team_id,Saint Joseph's Hawks,60110,2603,espn
6,team_name,Saint Joseph's,60110,Saint Joseph's Hawks,the_odds_api
6,source_team_id,Saint Louis Billikens,60111,139,espn
6,team_name,Saint Louis,60111,Saint Louis Billikens,the_odds_api
6,source_team_id,Massachusetts Minutemen,60112,113,espn
6,team_name,Massachusetts,60112,Massachusetts Minutemen,the_odds_api
6,source_team_id,VCU Rams,60113,2670,espn
6,team_name,Virginia Commonwealth,60113,VCU Rams,the_odds_api
6,source_team_id,Charlotte 49ers,60201,2429,espn
6,source_team_id,Florida Atlantic Owls,60202,2226,espn
6,team_name,Florida Atlantic,60202,Florida Atlantic Owls,the_odds_api
6,source_team_id,Memphis Tigers,60203,235,espn
6,team_name,Memphis,60203,Memphis Tigers,the_odds_api
6,source_team_id,North Texas Mean Green,60204,249,espn
6,team_name,North Texas,60204,North Texas Mean Green,the_odds_api
6,source_team_id,Rice Owls,60205,242,espn
6,team_name,Rice,60205,Rice Owls,the_odds_api
6,source_team_id,SMU Mustangs,60206,2567,espn
6,team_name,Southern Methodist,60206,SMU Mustangs,the_odds_api
6,source_team_id,Temple Owls,60207,218,espn
6,team_name,Temple,60207,Temple Owls,the_odds_api
6,source_team_id,Tulsa Golden Hurricane,60208,202,espn
6,team_name,Tulsa,60208,Tulsa Golden Hurricane,the_odds_api
6,source_team_id,UAB Blazers,60209,5,espn
6,team_name,Alabama Birmingham,60209,UAB Blazers,the_odds_api
6,source_team_id,South Florida Bulls,60210,58,espn
6,team_name,South Florida,60210,South Florida Bulls,the_odds_api
6,source_team_id,UTSA Roadrunners,60211,2636,espn
6,team_name,Texas San Antonio,60211,UTSA Roadrunners,the_odds_api
6,source_team_id,Wichita State Shockers,60212,2724,espn
6,team_name,Wichita State,60212,Wichita St Shockers,the_odds_api
6,source_team_id,Boston College Eagles,60301,103,espn
6,team_name,Boston College,60301,Boston College Eagles,the_odds_api
6,source_team_id,California Golden Bears,60302,25,espn
6,team_name,California,60302,California Golden Bears,the_odds_api
6,source_team_id,Clemson Tigers,60303,228,espn
6,team_name,Clemson,60303,Clemson Tigers,the_odds_api
6,source_team_id,Duke Blue Devils,60304,150,espn
6,team_name,Duke,60304,Duke Blue Devils,the_odds_api
6,source_team_id,Florida State Seminoles,60305,52,espn
6,team_name,Florida State,60305,Florida St Seminoles,the_odds_api
6,source_team_id,Georgia Tech Yellow Jackets,60306,59,espn
6,team_name,Georgia Tech,60306,Georgia Tech Yellow Jackets,the_odds_api
6,source_team_id,Louisville Cardinals,60307,97,espn
6,team_name,Louisville,60307,Louisville Cardinals,the_odds_api
6,source_team_id,North Carolina Tar Heels,60308,153,espn
6,team_name,North Carolina,60308,North Carolina Tar Heels,the_odds_api
6,source_team_id,NC State Wolfpack,60309,152,espn
6,team_name,North Carolina State,60309,NC State Wolfpack,the_odds_api
6,source_team_id,Notre Dame Fighting Irish,60310,87,espn
6,team_name,Notre Dame,60310,Notre Dame Fighting Irish,the_odds_api
6,source_team_id,Pittsburgh Panthers,60311,221,espn
6,team_name,Pittsburgh,60311,Pittsburgh Panthers,the_odds_api
6,source_team_id,Stanford Cardinal,60312,24,espn
6,team_name,Stanford,60312,Stanford Cardinal,the_odds_api
6,source_team_id,Syracuse Orange,60313,183,espn
6,team_name,Syracuse,60313,Syracuse Orange,the_odds_api
6,source_team_id,Miami Hurricanes,60314,2390,espn
6,team_name,Miami (FL),60314,Miami Hurricanes,the_odds_api
6,source_team_id,Virginia Cavaliers,60315,258,espn
6,team_name,Virginia,60315,Virginia Cavaliers,the_odds_api
6,source_team_id,Virginia Tech Hokies,60316,259,espn
6,team_name,Virginia Tech,60316,Virginia Tech Hokies,the_odds_api
6,source_team_id,Wake Forest Demon Deacons,60317,154,espn
6,team_name,Wake Forest,60317,Wake Forest Demon Deacons,the_odds_api
6,team_name,Albany,60401,Albany Great Danes,the_odds_api
6,source_team_id,UMBC Retrievers,60402,2378,espn
6,source_team_id,Vermont Catamounts,60403,261,espn
6,team_name,Vermont,60403,Vermont Catamounts,the_odds_api
6,source_team_id,Austin Peay Governors,60501,2046,espn
6,team_name,Austin Peay,60501,Austin Peay Governors,the_odds_api
6,source_team_id,Eastern Kentucky Colonels,60502,2198,espn
6,team_name,Eastern Kentucky,60502,Eastern Kentucky Colonels,the_odds_api
6,source_team_id,Florida Gulf Coast Eagles,60503,526,espn
6,team_name,Florida Gulf Coast,60503,Florida Gulf Coast Eagles,the_odds_api
6,source_team_id,Iowa Hawkeyes,60601,2294,espn
6,team_name,Iowa,60601,Iowa Hawkeyes,the_odds_api
6,source_team_id,Illinois Fighting Illini,60602,356,espn
6,team_name,Illinois,60602,Illinois Fighting Illini,the_odds_api
6,source_team_id,Indiana Hoosiers,60603,84,espn
6,team_name,Indiana,60603,Indiana Hoosiers,the_odds_api
6,source_team_id,Maryland Terrapins,60604,120,espn
6,team_name,Maryland,60604,Maryland Terrapins,the_odds_api
6,source_team_id,Michigan Wolverines,60605,130,espn
6,team_name,Michigan,60605,Michigan Wolverines,the_odds_api
6,source_team_id,Michigan State Spartans,60606,127,espn
6,team_name,Michigan State,60606,Michigan St Spartans,the_odds_api
6,source_team_id,Minnesota Golden Gophers,60607,135,espn
6,team_name,Minnesota,60607,Minnesota Golden Gophers,the_odds_api
6,source_team_id,Nebraska Cornhuskers,60608,158,espn
6,team_name,Nebraska,60608,Nebraska Cornhuskers,the_odds_api
6,source_team_id,Northwestern Wildcats,60609,77,espn
6,team_name,Northwestern,60609,Northwestern Wildcats,the_odds_api
6,source_team_id,Ohio State Buckeyes,60610,194,espn
6,team_name,Ohio State,60610,Ohio State Buckeyes,the_odds_api
6,source_team_id,Oregon Ducks,60611,2483,espn
6,team_name,Oregon,60611,Oregon Ducks,the_odds_api
6,source_team_id,Penn State Nittany Lions,60612,213,espn
6,team_name,Penn State,60612,Penn State Nittany Lions,the_odds_api
6,source_team_id,Purdue Boilermakers,60613,2509,espn
6,team_name,Purdue,60613,Purdue Boilermakers,the_odds_api
6,source_team_id,Rutgers Scarlet Knights,60614,164,espn
6,source_team_id,UCLA Bruins,60615,26,espn
6,team_name,California Los Angeles,60615,UCLA Bruins,the_odds_api
6,source_team_id,USC Trojans,60616,30,espn
6,source_team_id,Washington Huskies,60617,264,espn
6,team_name,Washington,60617,Washington Huskies,the_odds_api
6,source_team_id,Wisconsin Badgers,60618,275,espn
6,team_name,Wisconsin,60618,Wisconsin Badgers,the_odds_api
6,source_team_id,Arizona Wildcats,60701,12,espn
6,team_name,Arizona,60701,Arizona Wildcats,the_odds_api
6,source_team_id,Arizona State Sun Devils,60702,9,espn
6,team_name,Arizona State,60702,Arizona St Sun Devils,the_odds_api
6,source_team_id,Baylor Bears,60703,239,espn
6,team_name,Baylor,60703,Baylor Bears,the_odds_api
6,source_team_id,BYU Cougars,60704,252,espn
6,team_name,Brigham Young,60704,BYU Cougars,the_odds_api
6,source_team_id,Cincinnati Bearcats,60705,2132,espn
6,team_name,Cincinnati,60705,Cincinnati Bearcats,the_odds_api
6,source_team_id,Colorado Buffaloes,60706,38,espn
6,team_name,Colorado,60706,Colorado Buffaloes,the_odds_api
6,source_team_id,Houston Cougars,60707,248,espn
6,team_name,Houston,60707,Houston Cougars,the_odds_api
6,source_team_id,Iowa State Cyclones,60708,66,espn
6,team_name,Iowa State,60708,Iowa State Cyclones,the_odds_api
6,source_team_id,Kansas Jayhawks,60709,2305,espn
6,team_name,Kansas,60709,Kansas Jayhawks,the_odds_api
6,source_team_id,Kansas State Wildcats,60710,2306,espn
6,team_name,Kansas State,60710,Kansas St Wildcats,the_odds_api
6,source_team_id,Oklahoma State Cowboys,60711,197,espn
6,team_name,Oklahoma State,60711,Oklahoma St Cowboys,the_odds_api
6,source_team_id,TCU Horned Frogs,60712,2628,espn
6,team_name,Texas Cristian,60712,TCU Horned Frogs,the_odds_api
6,source_team_id,Texas Tech Red Raiders,60713,2641,espn
6,team_name,Texas Tech,60713,Texas Tech Red Raiders,the_odds_api
6,source_team_id,UCF Knights,60714,2116,espn
6,team_name,Central Florida,60714,UCF Knights,the_odds_api
6,source_team_id,Utah Utes,60715,254,espn
6,source_team_id,West Virginia Mountaineers,60716,277,espn
6,team_name,West Virginia,60716,West Virginia Mountaineers,the_odds_api
6,source_team_id,Butler Bulldogs,60801,2086,espn
6,team_name,Butler,60801,Butler Bulldogs,the_odds_api
6,source_team_id,UConn Huskies,60802,41,espn
6,team_name,Connecticut,60802,UConn Huskies,the_odds_api
6,source_team_id,Creighton Bluejays,60803,156,espn
6,team_name,Creighton,60803,Creighton Bluejays,the_odds_api
6,source_team_id,DePaul Blue Demons,60804,305,espn
6,team_name,DePaul,60804,DePaul Blue Demons,the_odds_api
6,source_team_id,Georgetown Hoyas,60805,46,espn
6,team_name,Georgetown,60805,Georgetown Hoyas,the_odds_api
6,source_team_id,Marquette Golden Eagles,60806,269,espn
6,team_name,Marquette,60806,Marquette Golden Eagles,the_odds_api
6,source_team_id,Providence Friars,60807,2507,espn
6,team_name,Providence,60807,Providence Friars,the_odds_api
6,source_team_id,Seton Hall Pirates,60808,2550,espn
6,team_name,Seton Hall,60808,Seton Hall Pirates,the_odds_api
6,source_team_id,St. John's Red Storm,60809,2599,espn
6,team_name,St. John's (NY),60809,St. John's Red Storm,the_odds_api
6,source_team_id,Villanova Wildcats,60810,222,espn
6,team_name,Villanova,60810,Villanova Wildcats,the_odds_api
6,source_team_id,Xavier Musketeers,60811,2752,espn
6,team_name,Xavier,60811,Xavier Musketeers,the_odds_api
6,source_team_id,Radford Highlanders,60901,2515,espn
6,team_name,Radford,60901,Radford Highlanders,the_odds_api
6,source_team_id,Winthrop Eagles,60902,2737,espn
6,team_name,Winthrop,60902,Winthrop Eagles,the_odds_api
6,source_team_id,Eastern Washington Eagles,61001,331,espn
6,team_name,Eastern Washington,61001,Eastern Washington Eagles,the_odds_api
6,source_team_id,Montana Grizzlies,61002,149,espn
6,team_name,Montana,61002,Montana Grizzlies,the_odds_api
6,source_team_id,Northern Arizona Lumberjacks,61003,2464,espn
6,team_name,Northern Arizona,61003,Northern Arizona Lumberjacks,the_odds_api
6,source_team_id,Portland State Vikings,61004,2502,espn
6,team_name,Portland State,61004,Portland St Vikings,the_odds_api
6,source_team_id,Weber State Wildcats,61005,2692,espn
6,team_name,Weber State,61005,Weber State Wildcats,the_odds_api
6,source_team_id,Cal State Fullerton Titans,61101,2239,espn
6,team_name,Cal State Fullerton,61101,CSU Fullerton Titans,the_odds_api
6,source_team_id,Cal State Northridge Matadors,61102,2463,espn
6,team_name,Cal State Northridge,61102,CSU Northridge Matadors,the_odds_api
6,source_team_id,Hawai'i Rainbow Warriors,61103,62,espn
6,team_name,Hawaii,61103,Hawai'i Rainbow Warriors,the_odds_api
6,source_team_id,Long Beach State Beach,61104,299,espn
6,team_name,Long Beach State,61104,Long Beach St 49ers,the_odds_api
6,source_team_id,Delaware Blue Hens,61201,48,espn
6,team_name,Delaware,61201,Delaware Blue Hens,the_odds_api
6,source_team_id,Hampton Pirates,61202,2261,espn
6,team_name,Hampton,61202,Hampton Pirates,the_odds_api
6,source_team_id,Hofstra Pride,61203,2275,espn
6,team_name,Hofstra,61203,Hofstra Pride,the_odds_api
6,source_team_id,Monmouth Hawks,61204,2405,espn
6,team_name,Monmouth,61204,Monmouth Hawks,the_odds_api
6,source_team_id,Northeastern Huskies,61205,111,espn
6,team_name,Northeastern,61205,Northeastern Huskies,the_odds_api
6,source_team_id,Liberty Flames,61301,2335,espn
6,team_name,Liberty,61301,Liberty Flames,the_odds_api
6,source_team_id,Middle Tennessee Blue Raiders,61302,2393,espn
6,team_name,Middle Tennessee State,61302,Middle Tennessee Blue Raiders,the_odds_api
6,source_team_id,New Mexico State Aggies,61303,166,espn
6,team_name,New Mexico State,61303,New Mexico St Aggies,the_odds_api
6,source_team_id,Sam Houston Bearkats,61304,2534,espn
6,team_name,Sam Houston,61304,Sam Houston St Bearkats,the_odds_api
6,source_team_id,UTEP Miners,61305,2638,espn
6,team_name,Texas El Paso,61305,UTEP Miners,the_odds_api
6,source_team_id,Western Kentucky Hilltoppers,61306,98,espn
6,team_name,Western Kentucky,61306,Western Kentucky Hilltoppers,the_odds_api
6,source_team_id,Cleveland State Vikings,61401,325,espn
6,team_name,Cleveland State,61401,Cleveland St Vikings,the_odds_api
6,source_team_id,Detroit Mercy Titans,61402,2174,espn
6,team_name,Detroit Mercy,61402,Detroit Mercy Titans,the_odds_api
6,source_team_id,Green Bay Phoenix,61403,2739,espn
6,team_name,Green Bay,61403,Green Bay Phoenix,the_odds_api
6,source_team_id,UIC Flames,61404,82,espn
6,source_team_id,Milwaukee Panthers,61405,270,espn
6,team_name,Milwaukee,61405,Milwaukee Panthers,the_odds_api
6,source_team_id,Oakland Golden Grizzlies,61406,2473,espn
6,team_name,Oakland,61406,Oakland Golden Grizzlies,the_odds_api
6,source_team_id,Robert Morris Colonials,61407,2523,espn
6,team_name,Robert Morris,61407,Robert Morris Colonials,the_odds_api
6,source_team_id,Wright State Raiders,61408,2750,espn
6,team_name,Wright State,61408,Wright St Raiders,the_odds_api
6,source_team_id,Cornell Big Red,61501,172,espn
6,team_name,Cornell,61501,Cornell Big Red,the_odds_api
6,source_team_id,Harvard Crimson,61502,108,espn
6,team_name,Harvard,61502,Harvard Crimson,the_odds_api
6,source_team_id,Pennsylvania Quakers,61503,219,espn
6,team_name,Pennsylvania,61503,Pennsylvania Quakers,the_odds_api
6,source_team_id,Princeton Tigers,61504,163,espn
6,team_name,Princeton,61504,Princeton Tigers,the_odds_api
6,source_team_id,Yale Bulldogs,61505,43,espn
6,team_name,Yale,61505,Yale Bulldogs,the_odds_api
6,source_team_id,Iona Gaels,61601,314,espn
6,team_name,Iona,61601,Iona Gaels,the_odds_api
6,source_team_id,Manhattan Jaspers,61602,2363,espn
6,team_name,Manhattan,61602,Manhattan Jaspers,the_odds_api
6,source_team_id,Mount St. Mary's Mountaineers,61603,116,espn
6,team_name,Mount St. Mary's,61603,Mt. St. Mary's Mountaineers,the_odds_api
6,source_team_id,Niagara Purple Eagles,61604,315,espn
6,team_name,Niagara,61604,Niagara Purple Eagles,the_odds_api
6,source_team_id,Siena Saints,61605,2561,espn
6,team_name,Siena,61605,Siena Saints,the_odds_api
6,source_team_id,Saint Peter's Peacocks,61606,2612,espn
6,team_name,Saint Peter's,61606,Saint Peter's Peacocks,the_odds_api
6,source_team_id,Akron Zips,61701,2006,espn
6,team_name,Akron,61701,Akron Zips,the_odds_api
6,source_team_id,Ball State Cardinals,61702,2050,espn
6,team_name,Ball State,61702,Ball State Cardinals,the_odds_api
6,source_team_id,Buffalo Bulls,61703,2084,espn
6,team_name,Buffalo,61703,Buffalo Bulls,the_odds_api
6,source_team_id,Central Michigan Chippewas,61704,2117,espn
6,team_name,Central Michigan,61704,Central Michigan Chippewas,the_odds_api
6,source_team_id,Kent State Golden Flashes,61705,2309,espn
6,team_name,Kent State,61705,Kent State Golden Flashes,the_odds_api
6,source_team_id,Miami (OH) RedHawks,61706,193,espn
6,team_name,Miami (OH),61706,Miami (OH) RedHawks,the_odds_api
6,source_team_id,Ohio Bobcats,61707,195,espn
6,team_name,Ohio,61707,Ohio Bobcats,the_odds_api
6,source_team_id,Western Michigan Broncos,61708,2711,espn
6,team_name,Western Michigan,61708,Western Michigan Broncos,the_odds_api
6,source_team_id,Coppin State Eagles,61801,2154,espn
6,team_name,Coppin State,61801,Coppin St Eagles,the_odds_api
6,source_team_id,Morgan State Bears,61802,2415,espn
6,team_name,Morgan State,61802,Morgan St Bears,the_odds_api
6,source_team_id,North Carolina A&T Aggies,61803,2448,espn
6,team_name,North Carolina A&T,61803,North Carolina A&T Aggies,the_odds_api
6,source_team_id,North Carolina Central Eagles,61804,2428,espn
6,team_name,North Carolina Central,61804,North Carolina Central Eagles,the_odds_api
6,source_team_id,Norfolk State Spartans,61805,2450,espn
6,team_name,Norfolk State,61805,Norfolk St Spartans,the_odds_api
6,source_team_id,South Carolina State Bulldogs,61806,2569,espn
6,team_name,South Carolina State,61806,South Carolina St Bulldogs,the_odds_api
6,source_team_id,Belmont Bruins,61901,2057,espn
6,team_name,Belmont,61901,Belmont Bruins,the_odds_api
6,source_team_id,Bradley Braves,61902,71,espn
6,team_name,Bradley,61902,Bradley Braves,the_odds_api
6,source_team_id,Drake Bulldogs,61903,2181,espn
6,team_name,Drake,61903,Drake Bulldogs,the_odds_api
6,source_team_id,Indiana State Sycamores,61904,282,espn
6,team_name,Indiana State,61904,Indiana St Sycamores,the_odds_api
6,source_team_id,Murray State Racers,61905,93,espn
6,team_name,Murray State,61905,Murray St Racers,the_odds_api
6,source_team_id,Northern Iowa Panthers,61906,2460,espn
6,team_name,Northern Iowa,61906,Northern Iowa Panthers,the_odds_api
6,source_team_id,Southern Illinois Salukis,61907,79,espn
6,team_name,Southern Illinois,61907,Southern Illinois Salukis,the_odds_api
6,source_team_id,Valparaiso Beacons,61908,2674,espn
6,team_name,Valparaiso,61908,Valparaiso Beacons,the_odds_api
6,source_team_id,Air Force Falcons,62001,2005,espn
6,team_name,Air Force,62001,Air Force Falcons,the_odds_api
6,source_team_id,Boise State Broncos,62002,68,espn
6,team_name,Boise State,62002,Boise State Broncos,the_odds_api
6,source_team_id,Colorado State Rams,62003,36,espn
6,team_name,Colorado State,62003,Colorado St Rams,the_odds_api
6,source_team_id,Fresno State Bulldogs,62004,278,espn
6,team_name,Fresno State,62004,Fresno St Bulldogs,the_odds_api
6,source_team_id,New Mexico Lobos,62005,167,espn
6,team_name,New Mexico,62005,New Mexico Lobos,the_odds_api
6,source_team_id,Nevada Wolf Pack,62006,2440,espn
6,team_name,Nevada,62006,Nevada Wolf Pack,the_odds_api
6,source_team_id,San Diego State Aztecs,62007,21,espn
6,team_name,San Diego State,62007,San Diego St Aztecs,the_odds_api
6,source_team_id,UNLV Rebels,62008,2439,espn
6,team_name,Nevada Las Vegas,62008,UNLV Rebels,the_odds_api
6,source_team_id,Utah State Aggies,62009,328,espn
6,source_team_id,Wyoming Cowboys,62010,2751,espn
6,team_name,Wyoming,62010,Wyoming Cowboys,the_odds_api
6,source_team_id,Central Connecticut Blue Devils,62101,2115,espn
6,team_name,Central Connecticut State,62101,Central Connecticut St Blue Devils,the_odds_api
6,source_team_id,Fairleigh Dickinson Knights,62102,161,espn
6,team_name,Fairleigh Dickinson,62102,Fairleigh Dickinson Knights,the_odds_api
6,source_team_id,Long Island University Sharks,62103,112358,espn
6,source_team_id,Wagner Seahawks,62104,2681,espn
6,team_name,Wagner,62104,Wagner Seahawks,the_odds_api
6,source_team_id,Eastern Illinois Panthers,62201,2197,espn
6,team_name,Eastern Illinois,62201,Eastern Illinois Panthers,the_odds_api
6,source_team_id,Morehead State Eagles,62202,2413,espn
6,team_name,Morehead State,62202,Morehead St Eagles,the_odds_api
6,source_team_id,Southeast Missouri State Redhawks,62203,2546,espn
6,source_team_id,Bucknell Bison,62301,2083,espn
6,team_name,Bucknell,62301,Bucknell Bison,the_odds_api
6,source_team_id,Holy Cross Crusaders,62302,107,espn
6,team_name,Holy Cross,62302,Holy Cross Crusaders,the_odds_api
6,source_team_id,Lafayette Leopards,62303,322,espn
6,team_name,Lafayette,62303,Lafayette Leopards,the_odds_api
6,source_team_id,Lehigh Mountain Hawks,62304,2329,espn
6,team_name,Lehigh,62304,Lehigh Mountain Hawks,the_odds_api
6,source_team_id,Loyola Maryland Greyhounds,62305,2352,espn
6,team_name,Loyola (MD),62305,Loyola (MD) Greyhounds,the_odds_api
6,source_team_id,American University Eagles,62306,44,espn
6,source_team_id,Alabama Crimson Tide,62401,333,espn
6,team_name,Alabama,62401,Alabama Crimson Tide,the_odds_api
6,source_team_id,Arkansas Razorbacks,62402,8,espn
6,team_name,Arkansas,62402,Arkansas Razorbacks,the_odds_api
6,source_team_id,Auburn Tigers,62403,2,espn
6,team_name,Auburn,62403,Auburn Tigers,the_odds_api
6,source_team_id,Florida Gators,62404,57,espn
6,team_name,Florida,62404,Florida Gators,the_odds_api
6,source_team_id,Georgia Bulldogs,62405,61,espn
6,team_name,Georgia,62405,Georgia Bulldogs,the_odds_api
6,source_team_id,Kentucky Wildcats,62406,96,espn
6,team_name,Kentucky,62406,Kentucky Wildcats,the_odds_api
6,source_team_id,LSU Tigers,62407,99,espn
6,team_name,Louisiana State,62407,LSU Tigers,the_odds_api
6,source_team_id,Missouri Tigers,62408,142,espn
6,team_name,Missouri,62408,Missouri Tigers,the_odds_api
6,source_team_id,Ole Miss Rebels,62409,145,espn
6,team_name,Ole Miss,62409,Ole Miss Rebels,the_odds_api
6,source_team_id,Mississippi State Bulldogs,62410,344,espn
6,team_name,Mississippi State,62410,Mississippi St Bulldogs,the_odds_api
6,source_team_id,Oklahoma Sooners,62411,201,espn
6,team_name,Oklahoma,62411,Oklahoma Sooners,the_odds_api
6,source_team_id,South Carolina Gamecocks,62412,2579,espn
6,team_name,South Carolina,62412,South Carolina Gamecocks,the_odds_api
6,source_team_id,Tennessee Volunteers,62413,2633,espn
6,team_name,Tennessee,62413,Tennessee Volunteers,the_odds_api
6,source_team_id,Texas Longhorns,62414,251,espn
6,team_name,Texas,62414,Texas Longhorns,the_odds_api
6,source_team_id,Texas A&M Aggies,62415,245,espn
6,team_name,Texas A&M,62415,Texas A&M Aggies,the_odds_api
6,source_team_id,Vanderbilt Commodores,62416,238,espn
6,team_name,Vanderbilt,62416,Vanderbilt Commodores,the_odds_api
6,source_team_id,Chattanooga Mocs,62501,236,espn
6,team_name,Chattanooga,62501,Chattanooga Mocs,the_odds_api
6,source_team_id,East Tennessee State Buccaneers,62502,2193,espn
6,team_name,East Tennessee State,62502,East Tennessee St Buccaneers,the_odds_api
6,source_team_id,Mercer Bears,62503,2382,espn
6,team_name,Mercer,62503,Mercer Bears,the_odds_api
6,source_team_id,Samford Bulldogs,62504,2535,espn
6,team_name,Samford,62504,Samford Bulldogs,the_odds_api
6,source_team_id,Wofford Terriers,62505,2747,espn
6,team_name,Wofford,62505,Wofford Terriers,the_odds_api
6,source_team_id,Lamar Cardinals,62601,2320,espn
6,team_name,Lamar,62601,Lamar Cardinals,the_odds_api
6,source_team_id,McNeese Cowboys,62602,2377,espn
6,team_name,McNeese State,62602,McNeese Cowboys,the_odds_api
6,source_team_id,Northwestern State Demons,62603,2466,espn
6,team_name,Northwestern State,62603,Northwestern St Demons,the_odds_api
6,source_team_id,Stephen F. Austin Lumberjacks,62604,2617,espn
6,team_name,Stephen F. Austin,62604,Stephen F. Austin Lumberjacks,the_odds_api
6,source_team_id,Texas A&M-Corpus Christi Islanders,62605,357,espn
6,team_name,Texas A&M-Corpus Christi,62605,Texas A&M-CC Islanders,the_odds_api
6,source_team_id,North Dakota State Bison,62701,2449,espn
6,team_name,North Dakota State,62701,North Dakota St Bison,the_odds_api
6,source_team_id,Oral Roberts Golden Eagles,62702,198,espn
6,team_name,Oral Roberts,62702,Oral Roberts Golden Eagles,the_odds_api
6,source_team_id,South Dakota State Jackrabbits,62703,2571,espn
6,team_name,South Dakota State,62703,South Dakota St Jackrabbits,the_odds_api
6,source_team_id,North Dakota Fighting Hawks,62704,155,espn
6,team_name,North Dakota,62704,North Dakota Fighting Hawks,the_odds_api
5,source_team_id,South Dakota Coyotes,62705,233,espn
6,team_name,South Dakota,62705,South Dakota Coyotes,the_odds_api
6,source_team_id,App State Mountaineers,62801,2026,espn
6,team_name,Appalachian State,62801,Appalachian St Mountaineers,the_odds_api
6,source_team_id,Coastal Carolina Chanticleers,62802,324,espn
6,team_name,Coastal Carolina,62802,Coastal Carolina Chanticleers,the_odds_api
6,source_team_id,Georgia State Panthers,62803,2247,espn
6,team_name,Georgia State,62803,Georgia St Panthers,the_odds_api
6,source_team_id,James Madison Dukes,62804,256,espn
6,team_name,James Madison,62804,James Madison Dukes,the_odds_api
6,source_team_id,Louisiana Ragin' Cajuns,62805,309,espn
6,team_name,Louisiana,62805,Louisiana Ragin' Cajuns,the_odds_api
6,source_team_id,Old Dominion Monarchs,62806,295,espn
6,team_name,Old Dominion,62806,Old Dominion Monarchs,the_odds_api
6,source_team_id,Southern Miss Golden Eagles,62807,2572,espn
6,team_name,Southern Mississippi,62807,Southern Miss Golden Eagles,the_odds_api
6,source_team_id,Troy Trojans,62808,2653,espn
6,team_name,Troy,62808,Troy Trojans,the_odds_api
6,source_team_id,South Alabama Jaguars,62809,6,espn
6,team_name,South Alabama,62809,South Alabama Jaguars,the_odds_api
6,source_team_id,Alabama State Hornets,62901,2011,espn
6,team_name,Alabama State,62901,Alabama St Hornets,the_odds_api
6,source_team_id,Alcorn State Braves,62902,2016,espn
6,team_name,Alcorn State,62902,Alcorn St Braves,the_odds_api
6,source_team_id,Florida A&M Rattlers,62903,50,espn
6,team_name,Florida A&M,62903,Florida A&M Rattlers,the_odds_api
6,source_team_id,Jackson State Tigers,62904,2296,espn
6,team_name,Jackson State,62904,Jackson St Tigers,the_odds_api
6,source_team_id,Mississippi Valley State Delta Devils,62905,2400,espn
6,source_team_id,Southern Jaguars,62906,2582,espn
6,team_name,Southern,62906,Southern Jaguars,the_odds_api
6,source_team_id,Texas Southern Tigers,62907,2640,espn
6,team_name,Texas Southern,62907,Texas Southern Tigers,the_odds_api
6,source_team_id,Gonzaga Bulldogs,63001,2250,espn
6,team_name,Gonzaga,63001,Gonzaga Bulldogs,the_odds_api
6,source_team_id,Oregon State Beavers,63002,204,espn
6,team_name,Oregon State,63002,Oregon St Beavers,the_odds_api
6,source_team_id,Pacific Tigers,63003,279,espn
6,team_name,Pacific,63003,Pacific Tigers,the_odds_api
6,source_team_id,Pepperdine Waves,63004,2492,espn
6,team_name,Pepperdine,63004,Pepperdine Waves,the_odds_api
6,source_team_id,San Diego Toreros,63005,301,espn
6,team_name,San Diego,63005,San Diego Toreros,the_odds_api
6,source_team_id,Saint Mary's Gaels,63006,2608,espn
6,team_name,Saint Mary's (CA),63006,Saint Mary's Gaels,the_odds_api
6,source_team_id,Washington State Cougars,63007,265,espn
6,team_name,Washington State,63007,Washington St Cougars,the_odds_api
