team_id,league_id,abbr,team_concat,name,loc,conf,div,lat,lon,weather,town,st,mascot,color,region,category
61902,6,BRAD,CBB_BRAD,Bradley,"Peoria, IL",MVAL,,40.6976,-89.6157,0,Peoria,IL,Braves,Red,Midwest,Person
61903,6,DRAK,CBB_DRAK,Drake,"Des Moines, IA",MVAL,,41.6031,-93.6548,0,Des Moines,IA,Bulldogs,Blue,Midwest,Dog
61904,6,INST,CBB_INST,Indiana State,"Terre Haute, IN",MVAL,,39.471,-87.4083,0,Terre Haute,IN,Sycamores,Blue,Midwest,Imaginary
61905,6,MUR,CBB_MUR,Murray State,"Murray, KY",MVAL,,36.6159,-88.3213,0,Murray,KY,Racers,Yellow,South,Imaginary
61906,6,NIA,CBB_NIA,Northern Iowa,"Cedar Falls, IA",MVAL,,42.5111,-92.4649,0,Cedar Falls,IA,Panthers,Purple,Midwest,Cat
61907,6,SOIL,CBB_SOIL,Southern Illinois,"Carbondale, IL",MVAL,,37.7065,-89.223,0,Carbondale,IL,Salukis,Red,Midwest,Dog
61908,6,VALP,CBB_VALP,Valparaiso,"Valparaiso, IN",MVAL,,41.4643,-87.0442,0,Valparaiso,IN,Beacons,Brown,Midwest,Imaginary
62001,6,AF,CBB_AF,Air Force,"Colorado Springs, CO",MTNW,,38.9969,-104.844,0,Colorado Springs,CO,Falcons,Blue,West,Bird
62002,6,BOI,CBB_BOI,Boise State,"Boise, ID",P12,,43.6027,-116.196,0,Boise,ID,Broncos,Blue,West,Animal
62003,6,COST,CBB_COST,Colorado State,"Fort Collins, CO",P12,,40.5617,-105.14,0,Fort Collins,CO,Rams,Green,West,Animal
62004,6,FRST,CBB_FRST,Fresno State,"Fresno, CA",P12,,36.8143,-119.758,0,Fresno,CA,Bulldogs,Red,West,Dog
62005,6,NM,CBB_NM,New Mexico,"Albuquerque, NM",MTNW,,32.2798,-106.741,0,Albuquerque,NM,Lobos,Red,South,Dog
62006,6,NV,CBB_NV,Nevada,"Reno, NV",MTNW,,39.5469,-119.818,0,Reno,NV,Wolf Pack,Blue,West,Dog
62007,6,SDST,CBB_SDST,San Diego State,"San Diego, CA",P12,,32.7831,-117.12,0,San Diego,CA,Aztecs,Red,West,Person
62008,6,UNLV,CBB_UNLV,Nevada Las Vegas,"Las Vegas, NV",MTNW,,36.086,-115.017,0,Las Vegas,NV,Rebels,Red,West,Imaginary
62009,6,UTST,CBB_UTST,Utah State,"Logan, UT",P12,,41.7515,-111.812,0,Logan,UT,Aggies,Blue,West,Person
62010,6,WY,CBB_WY,Wyoming,"Laramie, WY",MTNW,,41.3119,-105.569,0,Laramie,WY,Cowboys,Yellow,West,Person
62101,6,CCST,CBB_CCST,Central Connecticut State,"New Britain, CT",NE,,41.6927,-72.764,0,New Britain,CT,Blue Devils,Blue,East,Color
62102,6,FDU,CBB_FDU,Fairleigh Dickinson,"Teaneck, NJ",NE,,40.8989,-74.0284,0,Teaneck,NJ,Knights,Blue,East,Person
62103,6,LIU,CBB_LIU,Long Island,"Brooklyn, NY",NE,,40.6899,-73.9814,0,Brooklyn,NY,Sharks,Blue,East,Animal
62104,6,WAG,CBB_WAG,Wagner,"Staten Island, NY",NE,,40.6142,-74.0941,0,Staten Island,NY,Seahawks,Green,East,Bird
62201,6,EIL,CBB_EIL,Eastern Illinois,"Charleston, IL",OVAL,,39.484,-88.1755,0,Charleston,IL,Panthers,Blue,Midwest,Cat
62202,6,MORE,CBB_MORE,Morehead State,"Morehead, KY",OVAL,,38.1888,-83.4314,0,Morehead,KY,Eagles,Blue,South,Bird
62203,6,SEMO,CBB_SEMO,Southeast Missouri State,"Cape Girardeau, MO",OVAL,,37.3143,-89.5281,0,Cape Girardeau,MO,Redhawks,Red,South,Color
62301,6,BUCK,CBB_BUCK,Bucknell,"Lewisburg, PA",PAT,,40.9555,-76.8855,0,Lewisburg,PA,Bison,Blue,East,Animal
62302,6,HC,CBB_HC,Holy Cross,"Worcester, MA",PAT,,42.2393,-71.8091,0,Worcester,MA,Crusaders,Purple,East,Person
62303,6,LAF,CBB_LAF,Lafayette,"Easton, PA",PAT,,34.0389,-84.5821,0,Easton,PA,Leopards,Red,East,Cat
62304,6,LEH,CBB_LEH,Lehigh,"Bethlehem, PA",PAT,,40.6055,-75.3777,0,Bethlehem,PA,Mountain Hawks,Red,East,Bird
62305,6,LOMD,CBB_LOMD,Loyola (MD),"Baltimore, MD",PAT,,39.3472,-76.6172,0,Baltimore,MD,Greyhounds,Green,East,Dog
62306,6,MRCA,CBB_MRCA,American,"Washington, DC",PAT,,38.9383,-77.09,0,Washington,DC,Eagles,Blue,East,Bird
62401,6,BAMA,CBB_BAMA,Alabama,"Tuscaloosa, AL",SEC,,33.2075,-87.5504,0,Tuscaloosa,AL,Crimson Tide,Red,South,Color
62402,6,AR,CBB_AR,Arkansas,"Fayetteville, AR",SEC,,36.0679,-94.1788,0,Fayetteville,AR,Razorbacks,Red,South,Animal
62403,6,AUB,CBB_AUB,Auburn,"Auburn, AL",SEC,,32.6024,-85.4889,0,Auburn,AL,Tigers,Orange,South,Cat
62404,6,FL,CBB_FL,Florida,"Gainesville, FL",SEC,,29.6499,-82.3487,0,Gainesville,FL,Gators,Blue,South,Animal
62405,6,GA,CBB_GA,Georgia,"Athens, GA",SEC,,33.9498,-83.3734,0,Athens,GA,Bulldogs,Red,South,Dog
62406,6,KY,CBB_KY,Kentucky,"Lexington, KY",SEC,,38.0226,-84.5052,0,Lexington,KY,Wildcats,Blue,South,Cat
62407,6,LSU,CBB_LSU,Louisiana State,"Baton Rouge, LA",SEC,,30.412,-91.1838,0,Baton Rouge,LA,Tigers,Purple,South,Cat
62408,6,MO,CBB_MO,Missouri,"Columbia, MO",SEC,,38.9359,-92.3331,0,Columbia,MO,Tigers,Black,South,Cat
62409,6,MS,CBB_MS,Ole Miss,"Oxford, MS",SEC,,34.3622,-89.5341,0,Oxford,MS,Rebels,Red,South,Imaginary
62410,6,MSST,CBB_MSST,Mississippi State,"Starkville, MS",SEC,,33.4562,-88.7934,0,Starkville,MS,Bulldogs,Red,South,Dog
62411,6,OK,CBB_OK,Oklahoma,"Norman, OK",SEC,,35.2059,-97.4426,0,Norman,OK,Sooners,Red,South,Person
62412,6,SC,CBB_SC,South Carolina,"Columbia, SC",SEC,,33.9726,-81.0202,0,Columbia,SC,Gamecocks,Red,South,Bird
62413,6,TN,CBB_TN,Tennessee,"Knoxville, TN",SEC,,35.9547,-83.9253,0,Knoxville,TN,Volunteers,Orange,South,Person
62414,6,TX,CBB_TX,Texas,"Austin, TX",SEC,,30.2836,-97.7323,0,Austin,TX,Longhorns,Orange,South,Animal
62415,6,TXAM,CBB_TXAM,Texas A&M,"College Station, TX",SEC,,30.6101,-96.3407,0,College Station,TX,Aggies,Red,South,Person
62416,6,VAND,CBB_VAND,Vanderbilt,"Nashville, TN",SEC,,36.1436,-86.8088,0,Nashville,TN,Commodores,Black,South,Person
62501,6,CHAT,CBB_CHAT,Chattanooga,"Chattanooga, TN",SO,,35.0453,-85.2949,0,Chattanooga,TN,Mocs,Blue,South,Bird
62502,6,ETST,CBB_ETST,East Tennessee State,"Johnson City, TN",SO,,36.3022,-82.3703,0,Johnson City,TN,Buccaneers,Blue,South,Person
62503,6,MER,CBB_MER,Mercer,"Macon, GA",SO,,32.8283,-83.6492,0,Macon,GA,Bears,Orange,South,Animal
62504,6,SAMF,CBB_SAMF,Samford,"Birmingham, AL",SO,,33.4639,-86.7911,0,Birmingham,AL,Bulldogs,Blue,South,Dog
62505,6,WOF,CBB_WOF,Wofford,"Spartanburg, SC",SO,,34.9587,-81.9353,0,Spartanburg,SC,Terriers,Black,South,Dog
62601,6,LAM,CBB_LAM,Lamar,"Beaumont, TX",SOLA,,30.0418,-94.0748,0,Beaumont,TX,Cardinals,Red,South,Bird
62602,6,MCN,CBB_MCN,McNeese State,"Lake Charles, LA",SOLA,,30.1772,-93.2155,0,Lake Charles,LA,Cowboys,Blue,South,Person
62603,6,NWST,CBB_NWST,Northwestern State,"Natchitoches, LA",SOLA,,31.7482,-93.0983,0,Natchitoches,LA,Demons,Purple,South,Imaginary
62604,6,SFA,CBB_SFA,Stephen F. Austin,"Nacogdoches, TX",SOLA,,31.6217,-94.647,0,Nacogdoches,TX,Lumberjacks,Purple,South,Person
62605,6,TACC,CBB_TACC,Texas A&M-Corpus Christi,"Corpus Christi, TX",SOLA,,27.7131,-97.3264,0,Corpus Christi,TX,Islanders,Blue,South,Imaginary
62701,6,NDSU,CBB_NDSU,North Dakota State,"Fargo, ND",SUM,,46.8951,-96.8028,0,Fargo,ND,Bison,Green,Midwest,Animal
62702,6,ORAL,CBB_ORAL,Oral Roberts,"Tulsa, OK",SUM,,36.0499,-95.9527,0,Tulsa,OK,Golden Eagles,Blue,South,Color
62703,6,SDSU,CBB_SDSU,South Dakota State,"Brookings, SD",SUM,,32.7831,-117.12,0,Brookings,SD,Jackrabbits,Blue,Midwest,Animal
62704,6,UND,CBB_UND,North Dakota,"Grand Forks, ND",SUM,,47.9223,-97.0771,0,Grand Forks,ND,Fighting Hawks,Green,Midwest,Bird
62705,6,USD,CBB_USD,South Dakota,"Vermillion, SD",SUM,,42.7903,-96.9261,0,Vermillion,SD,Coyotes,Red,Midwest,Dog
62801,6,APP,CBB_APP,Appalachian State,"Boone, NC",SUNB,,36.2115,-81.6855,0,Boone,NC,Mountaineers,Yellow,East,Person
62802,6,CC,CBB_CC,Coastal Carolina,"Conway, SC",SUNB,,33.7922,-79.0173,0,Conway,SC,Chanticleers,Blue,South,Bird
62803,6,GAST,CBB_GAST,Georgia State,"Atlanta, GA",SUNB,,33.7576,-84.4011,0,Atlanta,GA,Panthers,Blue,South,Cat
62804,6,JMU,CBB_JMU,James Madison,"Harrisonburg, VA",SUNB,,38.4351,-78.8734,0,Harrisonburg,VA,Dukes,Purple,East,Person
62805,6,LA,CBB_LA,Louisiana,"Lafayette, LA",SUNB,,30.2158,-92.0163,0,Lafayette,LA,Rajan’ Cajuns,Red,South,Imaginary
62806,6,OLD,CBB_OLD,Old Dominion,"Norfolk, VA",SUNB,,36.8888,-76.3057,0,Norfolk,VA,Monarchs,Blue,East,Cat
62807,6,SOMS,CBB_SOMS,Southern Mississippi,"Hattiesburg, MS",SUNB,,31.329,-89.3313,0,Hattiesburg,MS,Golden Eagles,Yellow,South,Color
62808,6,TROY,CBB_TROY,Troy,"Troy, AL",SUNB,,31.7995,-85.9522,0,Troy,AL,Trojans,Red,South,Person
62809,6,USA,CBB_USA,South Alabama,"Mobile, AL",SUNB,,30.6742,-88.0756,0,Mobile,AL,Jaguars,Blue,South,Cat
62901,6,ALST,CBB_ALST,Alabama State,"Montgomery, AL",SWAC,,32.3624,-86.2939,0,Montgomery,AL,Hornets,Black,South,Animal
62902,6,CRNS,CBB_CRNS,Alcorn State,"Lorman, MS",SWAC,,31.8747,-91.1348,0,Lorman,MS,Braves,Purple,South,Person
62903,6,FLAM,CBB_FLAM,Florida A&M,"Tallahassee, FL",SWAC,,30.422,-84.2882,0,Tallahassee,FL,Rattlers,Orange,South,Animal
62904,6,JACK,CBB_JACK,Jackson State,"Jackson, MS",SWAC,,32.2973,-90.2071,0,Jackson,MS,Tigers,Blue,South,Cat
62905,6,MSVS,CBB_MSVS,Mississippi Valley State,"Itta Bena, MS",SWAC,,33.5132,-90.3428,0,Itta Bena,MS,Delta Devils,Green,South,Imaginary
62906,6,SO,CBB_SO,Southern,"Baton Rouge, LA",SWAC,,30.5255,-91.1921,0,Baton Rouge,LA,Jaguars,Blue,South,Cat
62907,6,TXSO,CBB_TXSO,Texas Southern,"Houston, TX",SWAC,,29.7211,-95.3596,0,Houston,TX,Tigers,Red,South,Cat
63001,6,GONZ,CBB_GONZ,Gonzaga,"Spokane, WA",WC,,47.6661,-117.401,0,Spokane,WA,Bulldogs,Blue,West,Dog
63002,6,ORST,CBB_ORST,Oregon State,"Corvallis, OR",WC,,44.5595,-123.281,0,Corvallis,OR,Beavers,Orange,West,Animal
63003,6,PAC,CBB_PAC,Pacific,"Stockton, CA",WC,,37.9793,-121.313,0,Stockton,CA,Tigers,Orange,West,Cat
63004,6,PEP,CBB_PEP,Pepperdine,"Malibu, CA",WC,,34.041,-118.71,0,Malibu,CA,Waves,Blue,West,Imaginary
63005,6,SD,CBB_SD,San Diego,"San Diego, CA",WC,,32.7073,-117.157,0,San Diego,CA,Toreros,Blue,West,Person
63006,6,SMCA,CBB_SMCA,Saint Mary's (CA),"Moraga, CA",WC,,37.8413,-122.109,0,Moraga,CA,Gaels,Blue,West,Person
63007,6,WAST,CBB_WAST,Washington State,"Pullman, WA",WC,,46.732,-117.161,0,Pullman,WA,Cougars,Purple,West,Cat
